30,30
30,222
30,331
30,467
30,332
30,283
30,235
30,176
30,445
30,44
182,182
182,181
182,40
182,364
182,8
182,401
182,191
182,41
182,431
182,16
341,341
341,218
341,414
341,192
341,327
341,240
341,88
341,47
341,238
341,319
328,328
328,315
328,276
328,404
328,211
328,238
328,274
328,257
328,46
328,192
63,63
63,14
63,385
63,28
63,350
63,2
63,290
63,0
63,287
63,194
376,376
376,444
376,457
376,396
376,253
376,223
376,176
376,445
376,467
376,261
319,319
319,88
319,149
319,347
319,327
319,337
319,344
319,47
319,443
319,421
326,326
326,359
326,352
326,27
326,110
326,440
326,185
326,206
326,188
326,463
448,448
448,56
448,383
448,398
448,303
448,231
448,205
448,244
448,87
448,310
191,191
191,41
191,156
191,431
191,401
191,16
191,249
191,424
191,247
191,206
327,327
327,47
327,347
327,319
327,337
327,443
327,88
327,421
327,218
327,379
219,219
219,200
219,389
219,120
219,365
219,293
219,119
219,277
219,266
219,202
189,189
189,419
189,229
189,233
189,309
189,153
189,53
189,436
189,294
189,234
256,256
256,65
256,380
256,86
256,433
256,166
256,373
256,105
256,91
256,1
57,57
57,413
57,152
57,377
57,167
57,170
57,390
57,232
57,196
57,425
412,412
412,108
412,111
412,312
412,325
412,259
412,203
412,155
412,458
412,427
440,440
440,110
440,326
440,463
440,352
440,147
440,368
440,359
440,206
440,265
26,26
26,324
26,25
26,49
26,402
26,313
26,314
26,253
26,151
26,77
385,385
385,28
385,290
385,194
385,2
385,0
385,197
385,63
385,387
385,287
238,238
238,404
238,192
238,276
238,328
238,211
238,240
238,315
238,414
238,46
112,112
112,7
112,102
112,125
112,361
112,95
112,391
112,164
112,195
112,169
271,271
271,117
271,1
271,86
271,380
271,256
271,65
271,92
271,177
271,409
330,330
330,281
330,114
330,372
330,215
330,286
330,172
330,463
330,301
330,147
102,102
102,125
102,112
102,7
102,361
102,391
102,164
102,195
102,454
102,82
200,200
200,389
200,219
200,293
200,120
200,132
200,266
200,119
200,277
200,365
276,276
276,211
276,328
276,238
276,46
276,404
276,315
276,414
276,192
276,274
308,308
308,213
308,336
308,133
308,177
308,267
308,166
308,264
308,59
308,216
464,464
464,360
464,292
464,244
464,66
464,205
464,343
464,20
464,398
464,239
11,11
11,408
11,393
11,245
11,154
11,370
11,354
11,32
11,437
11,130
381,381
381,351
381,252
381,255
381,234
381,307
381,441
381,436
381,55
381,430
427,427
427,203
427,371
427,104
427,24
427,221
427,108
427,20
427,111
427,412
252,252
252,351
252,255
252,381
252,307
252,234
252,441
252,388
252,430
252,283
179,179
179,270
179,455
179,257
179,274
179,386
179,101
179,146
179,315
179,399
357,357
357,77
357,36
357,173
357,261
357,78
357,314
357,35
357,26
357,145
108,108
108,412
108,111
108,259
108,203
108,325
108,312
108,427
108,24
108,104
351,351
351,255
351,252
351,381
351,307
351,441
351,234
351,430
351,55
351,388
164,164
164,391
164,125
164,195
164,82
164,228
164,322
164,102
164,454
164,361
396,396
396,444
396,376
396,223
396,457
396,253
396,445
396,261
396,176
396,78
154,154
154,245
154,317
154,188
154,32
154,71
154,11
154,27
154,461
154,185
422,422
422,137
422,450
422,227
422,207
422,311
422,43
422,289
422,80
422,34
38,38
38,64
38,136
38,140
38,131
38,374
38,129
38,278
38,405
38,37
344,344
344,242
344,337
344,379
344,319
344,443
344,347
344,421
344,175
344,88
27,27
27,359
27,185
27,317
27,326
27,71
27,352
27,188
27,154
27,245
234,234
234,436
234,381
234,252
234,351
234,255
234,44
234,419
234,153
234,53
20,20
20,244
20,292
20,398
20,427
20,259
20,111
20,464
20,56
20,203
437,437
437,354
437,130
437,370
437,100
437,461
437,62
437,61
437,11
437,288
206,206
206,249
206,265
206,156
206,185
206,359
206,41
206,326
206,191
206,368
84,84
84,145
84,439
84,17
84,357
84,106
84,36
84,173
84,77
84,35
268,268
268,287
268,231
268,210
268,303
268,0
268,87
268,2
268,186
268,194
34,34
34,316
34,52
34,144
34,80
34,43
34,54
34,375
34,227
34,243
67,67
67,29
67,432
67,58
67,47
67,421
67,443
67,347
67,379
67,337
377,377
377,152
377,232
377,390
377,170
377,163
377,196
377,57
377,167
377,113
43,43
43,80
43,227
43,137
43,422
43,450
43,34
43,289
43,311
43,207
140,140
140,131
140,129
140,405
140,465
140,64
140,38
140,165
140,452
140,217
301,301
301,172
301,372
301,114
301,48
301,74
301,281
301,429
301,456
301,6
472,472
472,19
472,226
472,425
472,335
472,184
472,113
472,473
472,13
472,85
75,75
75,127
75,224
75,62
75,100
75,209
75,130
75,61
75,437
75,354
228,228
228,164
228,391
228,195
228,322
228,82
228,378
228,18
228,93
228,125
314,314
314,324
314,173
314,36
314,282
314,35
314,26
314,220
314,90
314,25
338,338
338,121
338,171
338,280
338,118
338,69
338,447
338,446
338,275
338,300
400,400
400,368
400,94
400,265
400,147
400,249
400,424
400,286
400,247
400,215
193,193
193,471
193,143
193,204
193,435
193,402
193,12
193,411
193,49
193,348
35,35
35,51
35,173
35,36
35,106
35,282
35,314
35,335
35,439
35,85
147,147
147,215
147,94
147,286
147,368
147,440
147,400
147,110
147,463
147,265
384,384
384,92
384,264
384,267
384,336
384,117
384,308
384,213
384,177
384,216
165,165
165,465
165,217
165,405
165,79
165,131
165,9
165,140
165,129
165,10
311,311
311,207
311,450
311,422
311,137
311,227
311,289
311,43
311,423
311,80
132,132
132,389
132,293
132,200
132,266
132,318
132,302
132,162
132,120
132,219
370,370
370,437
370,354
370,130
370,100
370,11
370,62
370,408
370,461
370,61
192,192
192,238
192,414
192,240
192,276
192,404
192,211
192,218
192,328
192,46
248,248
248,243
248,420
248,469
248,470
248,89
248,52
248,81
248,54
248,128
467,467
467,331
467,445
467,30
467,176
467,222
467,376
467,457
467,223
467,444
203,203
203,427
203,104
203,24
203,108
203,412
203,111
203,371
203,221
203,259
210,210
210,87
210,186
210,231
210,268
210,287
210,323
210,303
210,122
210,33
46,46
46,211
46,276
46,149
46,328
46,116
46,414
46,315
46,238
46,83
329,329
329,199
329,309
329,263
329,235
329,153
329,229
329,332
329,44
329,222
439,439
439,17
439,106
439,145
439,173
439,36
439,35
439,84
439,51
439,357
245,245
245,154
245,32
245,188
245,317
245,11
245,393
245,456
245,27
245,408
12,12
12,435
12,430
12,471
12,402
12,313
12,193
12,49
12,279
12,388
41,41
41,191
41,156
41,16
41,431
41,401
41,249
41,424
41,247
41,206
141,141
141,39
141,339
141,348
141,204
141,411
141,143
141,68
141,31
141,236
178,178
178,15
178,382
178,115
178,37
178,340
178,297
178,14
178,50
178,452
225,225
225,369
225,174
225,416
225,460
225,89
225,428
225,469
225,442
225,466
310,310
310,410
310,345
310,205
310,383
310,103
310,303
310,187
310,448
310,387
470,470
470,81
470,128
470,97
470,468
470,135
470,406
470,248
470,175
470,83
32,32
32,188
32,245
32,456
32,154
32,393
32,352
32,317
32,27
32,11
42,42
42,198
42,109
42,90
42,321
42,220
42,126
42,151
42,60
42,362
171,171
171,118
171,459
171,254
171,72
171,300
171,366
171,447
171,415
171,446
298,298
298,260
298,403
298,59
298,285
298,434
298,5
298,216
298,183
298,246
430,430
430,435
430,12
430,307
430,471
430,55
430,143
430,193
430,255
430,204
242,242
242,379
242,337
242,344
242,421
242,443
242,347
242,319
242,47
242,58
124,124
124,358
124,299
124,6
124,201
124,373
124,74
124,408
124,393
124,65
258,258
258,320
258,342
258,304
258,5
258,209
258,434
258,161
258,260
258,40
438,438
438,22
438,350
438,451
438,407
438,230
438,23
438,63
438,284
438,418
101,101
101,386
101,455
101,270
101,179
101,418
101,257
101,274
101,45
101,197
95,95
95,169
95,441
95,7
95,68
95,123
95,112
95,31
95,55
95,39
197,197
197,387
197,194
197,290
197,399
197,385
197,28
197,0
197,2
197,101
15,15
15,382
15,178
15,340
15,14
15,115
15,297
15,37
15,63
15,50
214,214
214,296
214,212
214,291
214,284
214,240
214,23
214,45
214,404
214,230
287,287
287,268
287,2
287,0
287,210
287,231
287,28
287,186
287,194
287,87
324,324
324,26
324,25
324,314
324,151
324,49
324,402
324,313
324,220
324,90
50,50
50,334
50,452
50,190
50,148
50,306
50,297
50,98
50,346
50,129
304,304
304,320
304,209
304,342
304,258
304,434
304,395
304,127
304,5
304,75
98,98
98,122
98,33
98,323
98,190
98,50
98,186
98,346
98,306
98,21
64,64
64,38
64,140
64,136
64,131
64,129
64,405
64,452
64,374
64,115
274,274
274,257
274,315
274,270
274,455
274,328
274,179
274,45
274,404
274,386
322,322
322,195
322,93
322,391
322,107
322,164
322,361
322,394
322,228
322,125
175,175
175,144
175,83
175,470
175,344
175,116
175,81
175,248
175,97
175,128
19,19
19,472
19,425
19,335
19,226
19,13
19,184
19,113
19,473
19,85
24,24
24,104
24,203
24,427
24,221
24,356
24,371
24,108
24,155
24,355
158,158
158,367
158,18
158,254
158,462
158,300
158,72
158,228
158,93
158,322
221,221
221,371
221,104
221,24
221,427
221,99
221,203
221,356
221,20
221,108
465,465
465,405
465,165
465,217
465,131
465,79
465,129
465,140
465,9
465,10
196,196
196,113
196,295
196,163
196,250
196,232
196,473
196,60
196,184
196,363
380,380
380,65
380,256
380,86
380,1
380,409
380,271
380,373
380,433
380,117
29,29
29,67
29,47
29,327
29,347
29,443
29,421
29,337
29,432
29,379
169,169
169,123
169,95
169,168
169,394
169,361
169,68
169,237
169,7
169,31
375,375
375,54
375,52
375,469
375,316
375,420
375,159
375,89
375,243
375,428
106,106
106,17
106,439
106,35
106,51
106,173
106,36
106,335
106,13
106,145
446,446
446,447
446,426
446,118
446,69
446,366
446,280
446,459
446,142
446,415
240,240
240,192
240,238
240,404
240,276
240,328
240,414
240,211
240,315
240,214
74,74
74,48
74,301
74,172
74,6
74,393
74,456
74,32
74,429
74,408
409,409
409,380
409,1
409,65
409,256
409,86
409,271
409,358
409,373
409,124
226,226
226,184
226,473
226,335
226,85
226,472
226,19
226,113
226,295
226,51
305,305
305,362
305,363
305,126
305,60
305,277
305,119
305,163
305,250
305,120
407,407
407,350
407,418
407,230
407,438
407,22
407,23
407,290
407,451
407,101
232,232
232,163
232,390
232,377
232,363
232,196
232,60
232,305
232,362
232,170
9,9
9,10
9,79
9,165
9,465
9,405
9,217
9,458
9,138
9,129
45,45
45,257
45,455
45,274
45,315
45,404
45,418
45,386
45,328
45,101
194,194
194,0
194,28
194,385
194,2
194,197
194,290
194,387
194,287
194,268
185,185
185,27
185,359
185,71
185,317
185,392
185,326
185,206
185,154
185,245
297,297
297,50
297,452
297,334
297,115
297,148
297,190
297,98
297,306
297,129
55,55
55,307
55,430
55,441
55,143
55,435
55,204
55,255
55,39
55,141
33,33
33,323
33,122
33,98
33,21
33,186
33,87
33,190
33,346
33,210
59,59
59,298
59,216
59,183
59,434
59,260
59,213
59,308
59,403
59,336
399,399
399,387
399,197
399,179
399,194
399,101
399,386
399,345
399,270
399,290
358,358
358,299
358,124
358,201
358,373
358,6
358,408
358,65
358,393
358,74
65,65
65,380
65,256
65,86
65,373
65,1
65,433
65,409
65,271
65,166
394,394
394,107
394,237
394,93
394,361
394,322
394,169
394,123
394,195
394,168
408,408
408,11
408,393
408,245
408,201
408,32
408,370
408,154
408,299
408,354
402,402
402,49
402,313
402,12
402,193
402,471
402,25
402,26
402,435
402,143
138,138
138,346
138,306
138,148
138,190
138,10
138,334
138,9
138,312
138,129
207,207
207,450
207,311
207,422
207,137
207,227
207,43
207,289
207,423
207,80
209,209
209,304
209,320
209,342
209,127
209,75
209,434
209,395
209,62
209,258
227,227
227,137
227,422
227,450
227,43
227,207
227,311
227,80
227,34
227,144
107,107
107,394
107,93
107,322
107,195
107,361
107,237
107,169
107,391
107,123
279,279
279,388
279,176
279,283
279,12
279,313
279,435
279,430
279,402
279,222
127,127
127,75
127,62
127,100
127,209
127,224
127,61
127,461
127,130
127,288
291,291
291,214
291,296
291,212
291,240
291,284
291,23
291,45
291,404
291,238
269,269
269,99
269,239
269,241
269,466
269,442
269,360
269,262
269,292
269,66
244,244
244,20
244,398
244,292
244,464
244,205
244,56
244,383
244,448
244,360
16,16
16,424
16,156
16,247
16,41
16,191
16,249
16,265
16,206
16,401
100,100
100,62
100,130
100,437
100,354
100,61
100,461
100,75
100,370
100,127
331,331
331,467
331,30
331,222
331,445
331,176
331,332
331,283
331,457
331,376
421,421
421,443
421,379
421,337
421,347
421,242
421,47
421,344
421,327
421,319
0,0
0,2
0,194
0,28
0,385
0,287
0,268
0,197
0,387
0,290
156,156
156,16
156,41
156,249
156,191
156,424
156,265
156,206
156,247
156,431
388,388
388,279
388,283
388,12
388,176
388,430
388,435
388,252
388,307
388,255
229,229
229,189
229,153
229,309
229,419
229,436
229,233
229,234
229,294
229,44
450,450
450,207
450,422
450,137
450,311
450,227
450,43
450,289
450,80
450,423
103,103
103,187
103,410
103,406
103,468
103,208
103,135
103,128
103,310
103,97
173,173
173,36
173,35
173,314
173,106
173,357
173,439
173,51
173,282
173,77
278,278
278,374
278,333
278,136
278,134
278,38
278,37
278,64
278,115
278,140
68,68
68,31
68,39
68,141
68,236
68,95
68,339
68,169
68,123
68,55
339,339
339,141
339,236
339,348
339,39
339,411
339,31
339,68
339,204
339,143
17,17
17,439
17,106
17,13
17,35
17,145
17,173
17,51
17,335
17,36
230,230
230,23
230,284
230,407
230,22
230,438
230,451
230,350
230,418
230,212
123,123
123,169
123,168
123,237
123,394
123,95
123,31
123,68
123,96
123,107
237,237
237,168
237,394
237,142
237,107
237,123
237,96
237,169
237,93
237,415
293,293
293,200
293,389
293,132
293,318
293,219
293,162
293,449
293,266
293,120
387,387
387,197
387,399
387,194
387,345
387,0
387,28
387,385
387,290
387,2
417,417
417,428
417,150
417,159
417,349
417,262
417,375
417,369
417,353
417,225
73,73
73,353
73,150
73,159
73,80
73,289
73,417
73,43
73,375
73,316
89,89
89,420
89,469
89,243
89,54
89,369
89,225
89,375
89,251
89,248
142,142
142,96
142,237
142,366
142,168
142,415
142,426
142,459
142,123
142,394
117,117
117,271
117,86
117,92
117,1
117,267
117,177
117,380
117,256
117,166
259,259
259,111
259,325
259,108
259,312
259,412
259,56
259,21
259,20
259,203
379,379
379,242
379,421
379,443
379,337
379,347
379,344
379,58
379,47
379,319
454,454
454,453
454,82
454,76
454,125
454,53
454,164
454,102
454,378
454,391
181,181
181,182
181,364
181,40
181,401
181,8
181,191
181,41
181,16
181,247
37,37
37,115
37,178
37,136
37,374
37,278
37,64
37,38
37,15
37,382
118,118
118,171
118,459
118,447
118,366
118,446
118,72
118,415
118,254
118,462
416,416
416,174
416,460
416,442
416,225
416,369
416,241
416,466
416,66
416,251
39,39
39,68
39,31
39,141
39,339
39,236
39,55
39,204
39,348
39,143
109,109
109,198
109,321
109,42
109,126
109,139
109,220
109,90
109,362
109,151
18,18
18,228
18,158
18,378
18,3
18,164
18,322
18,367
18,391
18,195
323,323
323,33
323,122
323,21
323,186
323,98
323,87
323,210
323,231
323,346
213,213
213,308
213,336
213,133
213,177
213,267
213,59
213,166
213,216
213,264
283,283
283,388
283,279
283,222
283,44
283,332
283,252
283,30
283,176
283,235
104,104
104,24
104,203
104,427
104,221
104,371
104,356
104,108
104,155
104,355
411,411
411,348
411,204
411,141
411,193
411,143
411,471
411,151
411,339
411,25
462,462
462,72
462,415
462,459
462,254
462,366
462,367
462,93
462,107
462,237
134,134
134,333
134,278
134,136
134,374
134,38
134,64
134,131
134,140
134,217
249,249
249,265
249,206
249,156
249,16
249,41
249,424
249,368
249,191
249,247
143,143
143,204
143,471
143,193
143,435
143,411
143,430
143,141
143,348
143,55
350,350
350,438
350,22
350,407
350,451
350,230
350,63
350,418
350,290
350,385
364,364
364,8
364,40
364,401
364,182
364,181
364,431
364,395
364,191
364,41
457,457
457,376
457,444
457,396
457,253
457,223
457,176
457,445
457,467
457,313
251,251
251,208
251,343
251,89
251,420
251,416
251,243
251,174
251,248
251,469
69,69
69,280
69,275
69,162
69,121
69,318
69,447
69,446
69,293
69,426
116,116
116,83
116,46
116,149
116,175
116,97
116,211
116,88
116,146
116,470
334,334
334,148
334,452
334,50
334,306
334,190
334,129
334,346
334,297
334,138
190,190
190,306
190,346
190,50
190,148
190,334
190,98
190,122
190,138
190,33
4,4
4,445
4,467
4,223
4,331
4,396
4,376
4,444
4,457
4,30
202,202
202,449
202,365
202,219
202,139
202,200
202,293
202,389
202,426
202,277
272,272
272,76
272,3
272,378
272,273
272,82
272,454
272,160
272,453
272,228
428,428
428,417
428,159
428,150
428,369
428,225
428,375
428,262
428,54
428,174
111,111
111,259
111,108
111,412
111,325
111,312
111,203
111,20
111,21
111,427
292,292
292,464
292,360
292,244
292,20
292,66
292,371
292,239
292,398
292,427
94,94
94,286
94,147
94,215
94,400
94,368
94,440
94,265
94,110
94,463
76,76
76,378
76,82
76,454
76,272
76,453
76,273
76,164
76,228
76,391
458,458
458,155
458,355
458,10
458,9
458,356
458,138
458,412
458,108
458,312
239,239
239,241
239,442
239,66
239,360
239,466
239,460
239,416
239,174
239,464
368,368
368,265
368,400
368,147
368,249
368,440
368,206
368,94
368,110
368,156
265,265
265,249
265,368
265,206
265,156
265,424
265,16
265,400
265,41
265,247
1,1
1,271
1,380
1,86
1,117
1,65
1,409
1,256
1,166
1,433
170,170
170,167
170,390
170,397
170,377
170,232
170,163
170,266
170,57
170,302
280,280
280,69
280,121
280,275
280,162
280,318
280,447
280,446
280,302
280,293
420,420
420,469
420,243
420,89
420,54
420,248
420,52
420,375
420,251
420,369
335,335
335,226
335,472
335,184
335,51
335,19
335,85
335,473
335,13
335,106
6,6
6,124
6,358
6,299
6,74
6,429
6,201
6,48
6,373
6,393
148,148
148,334
148,306
148,452
148,190
148,50
148,129
148,138
148,346
148,405
93,93
93,322
93,107
93,195
93,394
93,361
93,391
93,237
93,164
93,228
404,404
404,238
404,328
404,315
404,276
404,240
404,211
404,192
404,274
404,45
419,419
419,189
419,233
419,53
419,229
419,453
419,234
419,436
419,153
419,273
355,355
355,155
355,458
355,356
355,10
355,24
355,412
355,104
355,108
355,9
303,303
303,231
303,268
303,210
303,448
303,87
303,345
303,383
303,56
303,287
99,99
99,221
99,371
99,269
99,427
99,104
99,292
99,24
99,203
99,20
443,443
443,421
443,337
443,347
443,379
443,242
443,47
443,327
443,344
443,319
398,398
398,448
398,56
398,383
398,244
398,205
398,20
398,303
398,259
398,310
366,366
366,415
366,459
366,142
366,72
366,462
366,118
366,446
366,237
366,447
241,241
241,442
241,466
241,460
241,239
241,416
241,174
241,262
241,66
241,225
180,180
180,70
180,247
180,424
180,16
180,156
180,400
180,41
180,265
180,191
177,177
177,133
177,166
177,91
177,308
177,213
177,105
177,433
177,336
177,267
159,159
159,150
159,417
159,428
159,375
159,353
159,73
159,54
159,316
159,52
346,346
346,190
346,306
346,138
346,148
346,98
346,33
346,334
346,122
346,312
429,429
429,6
429,301
429,74
429,172
429,48
429,124
429,372
429,114
429,358
49,49
49,402
49,313
49,12
49,193
49,26
49,471
49,25
49,324
49,435
144,144
144,175
144,34
144,316
144,52
144,227
144,248
144,243
144,470
144,137
146,146
146,97
146,135
146,406
146,128
146,468
146,81
146,187
146,179
146,470
413,413
413,57
413,167
413,377
413,152
413,170
413,157
413,390
413,397
413,232
286,286
286,215
286,94
286,147
286,400
286,368
286,440
286,463
286,110
286,330
473,473
473,184
473,85
473,295
473,226
473,113
473,335
473,472
473,250
473,196
312,312
312,325
312,111
312,412
312,259
312,108
312,21
312,346
312,138
312,33
22,22
22,438
22,350
22,451
22,407
22,230
22,23
22,284
22,418
22,63
62,62
62,100
62,61
62,127
62,461
62,130
62,75
62,288
62,354
62,437
262,262
262,466
262,460
262,241
262,428
262,442
262,174
262,225
262,417
262,369
449,449
449,202
449,426
449,293
449,219
449,365
449,200
449,389
449,96
449,318
461,461
461,61
461,288
461,130
461,62
461,354
461,100
461,437
461,317
461,154
235,235
235,332
235,44
235,222
235,153
235,30
235,283
235,436
235,331
235,234
105,105
105,91
105,433
105,166
105,133
105,177
105,224
105,256
105,370
105,213
96,96
96,168
96,142
96,237
96,426
96,123
96,449
96,202
96,169
96,366
266,266
266,120
266,389
266,132
266,200
266,219
266,119
266,277
266,293
266,302
56,56
56,448
56,398
56,383
56,21
56,303
56,259
56,231
56,87
56,244
85,85
85,184
85,473
85,226
85,295
85,335
85,51
85,282
85,113
85,472
149,149
149,88
149,46
149,319
149,116
149,83
149,414
149,211
149,218
149,276
447,447
447,446
447,118
447,426
447,69
447,280
447,459
447,366
447,171
447,415
365,365
365,139
365,202
365,219
365,277
365,119
365,200
365,449
365,120
365,321
139,139
139,365
139,321
139,277
139,119
139,126
139,219
139,202
139,109
139,120
426,426
426,446
426,449
426,447
426,96
426,142
426,202
426,293
426,318
426,366
307,307
307,255
307,351
307,252
307,430
307,55
307,381
307,441
307,435
307,12
336,336
336,308
336,213
336,264
336,267
336,216
336,177
336,133
336,183
336,59
275,275
275,162
275,318
275,69
275,302
275,280
275,121
275,132
275,293
275,389
36,36
36,173
36,35
36,357
36,314
36,439
36,106
36,77
36,51
36,282
273,273
273,233
273,76
273,453
273,454
273,272
273,294
273,419
273,189
273,378
233,233
233,419
233,189
233,273
233,53
233,453
233,229
233,294
233,454
233,309
352,352
352,326
352,110
352,456
352,359
352,463
352,188
352,27
352,440
352,32
211,211
211,276
211,46
211,328
211,238
211,315
211,404
211,414
211,192
211,274
315,315
315,328
315,274
315,257
315,404
315,276
315,211
315,238
315,45
315,455
277,277
277,119
277,120
277,219
277,126
277,139
277,305
277,365
277,200
277,266
122,122
122,33
122,98
122,323
122,186
122,21
122,190
122,87
122,346
122,210
397,397
397,167
397,170
397,302
397,390
397,266
397,132
397,162
397,275
397,389
77,77
77,357
77,261
77,78
77,36
77,253
77,26
77,314
77,173
77,324
121,121
121,280
121,69
121,275
121,162
121,302
121,318
121,132
121,447
121,293
131,131
131,405
131,140
131,465
131,217
131,165
131,129
131,79
131,64
131,38
270,270
270,179
270,455
270,257
270,386
270,274
270,101
270,315
270,45
270,328
373,373
373,201
373,299
373,358
373,124
373,65
373,256
373,408
373,380
373,433
415,415
415,366
415,459
415,72
415,462
415,142
415,237
415,118
415,446
415,254
162,162
162,275
162,318
162,302
162,132
162,69
162,293
162,280
162,389
162,121
83,83
83,116
83,175
83,149
83,46
83,97
83,470
83,81
83,146
83,88
201,201
201,373
201,299
201,358
201,124
201,408
201,11
201,393
201,65
201,6
264,264
264,267
264,336
264,384
264,308
264,92
264,213
264,216
264,183
264,177
460,460
460,416
460,442
460,174
460,241
460,466
460,225
460,369
460,262
460,66
354,354
354,437
354,130
354,370
354,100
354,461
354,61
354,62
354,11
354,154
459,459
459,366
459,415
459,72
459,118
459,462
459,171
459,254
459,446
459,142
114,114
114,372
114,281
114,172
114,301
114,330
114,48
114,463
114,74
114,456
359,359
359,27
359,326
359,185
359,71
359,352
359,317
359,110
359,206
359,188
87,87
87,210
87,186
87,231
87,323
87,268
87,21
87,33
87,122
87,303
126,126
126,321
126,305
126,362
126,109
126,277
126,119
126,139
126,363
126,42
195,195
195,322
195,391
195,93
195,164
195,107
195,361
195,125
195,228
195,394
82,82
82,454
82,378
82,76
82,164
82,391
82,125
82,453
82,228
82,102
263,263
263,199
263,4
263,331
263,30
263,329
263,467
263,445
263,222
263,235
212,212
212,214
212,296
212,284
212,23
212,291
212,45
212,230
212,240
212,418
58,58
58,432
58,379
58,423
58,421
58,67
58,443
58,242
58,207
58,337
176,176
176,279
176,457
176,376
176,444
176,467
176,388
176,253
176,396
176,331
288,288
288,61
288,461
288,392
288,62
288,71
288,130
288,100
288,395
288,317
289,289
289,311
289,43
289,80
289,207
289,137
289,450
289,422
289,227
289,73
342,342
342,320
342,304
342,434
342,209
342,258
342,5
342,260
342,298
342,127
333,333
333,278
333,374
333,136
333,134
333,38
333,64
333,37
333,115
333,140
393,393
393,408
393,11
393,32
393,245
393,188
393,456
393,154
393,48
393,74
54,54
54,375
54,52
54,469
54,420
54,243
54,89
54,316
54,34
54,369
222,222
222,30
222,332
222,331
222,283
222,235
222,44
222,467
222,279
222,176
216,216
216,183
216,59
216,336
216,298
216,213
216,308
216,403
216,264
216,260
290,290
290,385
290,28
290,194
290,197
290,2
290,0
290,387
290,63
290,101
360,360
360,464
360,66
360,292
360,239
360,442
360,343
360,244
360,241
360,416
150,150
150,159
150,417
150,353
150,428
150,73
150,375
150,349
150,54
150,369
445,445
445,467
445,223
445,331
445,4
445,376
445,396
445,444
445,457
445,176
317,317
317,154
317,71
317,27
317,245
317,185
317,359
317,188
317,392
317,32
172,172
172,301
172,372
172,114
172,48
172,281
172,74
172,456
172,429
172,463
120,120
120,266
120,119
120,277
120,389
120,200
120,219
120,132
120,293
120,365
14,14
14,63
14,382
14,287
14,15
14,340
14,2
14,28
14,385
14,0
167,167
167,170
167,397
167,390
167,377
167,232
167,57
167,413
167,302
167,266
260,260
260,298
260,403
260,5
260,285
260,434
260,161
260,246
260,59
260,342
347,347
347,337
347,443
347,47
347,421
347,327
347,319
347,379
347,242
347,344
217,217
217,165
217,465
217,79
217,131
217,405
217,140
217,9
217,129
217,10
174,174
174,416
174,460
174,225
174,369
174,442
174,466
174,241
174,89
174,262
